Date,Sac.cfs,SJR.cfs,Month,Year,OMR,Exports,OMR_group,Sub.group
2018-04-30T00:00:00Z,24988.503203900837,7016.703188536058,4,2018,-3297.755846888897,6660.480552601383,-3500,hihi
2018-05-31T00:00:00Z,14709.06516251129,3895.5261900000446,5,2018,-1908.5342479649062,3833.0030357993837,-2000,medmed
2018-06-30T00:00:00Z,11325.988063926528,2171.7986128391813,6,2018,-4721.191265680574,5228.887522501422,-5000,lomed
2018-12-31T00:00:00Z,17944.37835225449,1449.713026977415,12,2018,-7924.307265950619,9607.042752681242,less than -5500,medlo
2019-01-31T00:00:00Z,28474.78171304741,1905.4488463459363,1,2019,-3645.16129032258,5703.36513386431,-3500,hilo
2019-03-31T00:00:00Z,74613.44344586361,9467.31034417247,3,2019,-3500,9550.100925552666,-3500,hihi
2019-04-30T00:00:00Z,47123.456213763,12000.55609049045,4,2019,-3995,9799.692776625565,-3500,hihi
2019-06-30T00:00:00Z,14534.549557776063,10425.24471404443,6,2019,-4826.2265142977785,9509.133430862832,-5000,medhi
2019-12-31T00:00:00Z,20244.041311659057,3985.150412600247,12,2019,-5290.322580645161,8544.863174847387,-5000,medmed
2020-01-31T00:00:00Z,15148.486934322165,2600.7117098901654,1,2020,-5000,7041.2854130372325,-5000,medmed
2020-02-29T00:00:00Z,14833.431459782796,2402.741134456351,2,2020,-4610.000000000001,6350.649396200957,-5000,medmed
2020-03-31T00:00:00Z,12197.569056390721,2400.911670838885,3,2020,-3656.4047786693986,5441.159503170562,-3500,lomed
2020-04-30T00:00:00Z,9549.325478388088,2518.664156455133,4,2020,-2114.033382198712,3218.720944628449,-2000,lomed
2020-05-31T00:00:00Z,12441.772290780169,2009.97381180618,5,2020,-2397.9008109212923,3017.9600731248884,-2000,lomed
2020-06-30T00:00:00Z,13746.821212030152,1344.4360577046157,6,2020,-4999.999999999998,5047.652160379075,-5000,medlo
2020-12-31T00:00:00Z,11872.10172917173,1227.9407583783463,12,2020,-3009.4590078646625,3483.399833259568,-3500,lolo
2021-01-31T00:00:00Z,5981.003327821275,4380.566330625479,1,2021,-3904.184038915825,7158.113181059296,-3500,lohi
2021-02-28T00:00:00Z,13517.670241318607,2207.49515135862,2,2021,-1704.400126686712,3285.846569639171,-2000,medmed
2021-03-31T00:00:00Z,8066.749458899825,1973.2658517662342,3,2021,-2018.4674967270903,3288.9836633451323,-2000,lolo
2021-05-31T00:00:00Z,6467.677746573456,1308.0724941348114,5,2021,-1671.6330160848177,1962.5303794552174,-2000,lolo
